_measurement,tag_1,tag_2,_time,field_11,field_12,field_13,field_21,field_22
measurement_2,tag_11,tag_21,2025-06-07T08:34:00.000Z,,,,997.75,False
measurement_1,tag_11,tag_21,2025-06-07T08:35:00.000Z,686.794,9834.0,vkflx,,
measurement_1,tag_13,tag_22,2025-06-07T08:36:00.000Z,395.742,2089.0,icxkynnyt,,
measurement_1,tag_11,tag_22,2025-06-07T08:37:00.000Z,221.15,8094.0,dzgxogvm,,
measurement_1,tag_13,tag_21,2025-06-07T08:38:00.000Z,392.734,6092.0,xwxtv,,
measurement_1,tag_13,tag_21,2025-06-07T08:39:00.000Z,467.569,1307.0,pqzwuz,,
measurement_1,tag_12,tag_22,2025-06-07T08:40:00.000Z,896.693,4185.0,jcxxdsx,,
measurement_2,tag_13,tag_22,2025-06-07T08:41:00.000Z,,,,516.485,True
measurement_1,tag_13,tag_22,2025-06-07T08:42:00.000Z,910.685,2302.0,pqbjlj,,
measurement_1,tag_13,tag_22,2025-06-07T08:43:00.000Z,894.225,3462.0,wudruuxae,,
measurement_1,tag_11,tag_21,2025-06-07T08:44:00.000Z,432.975,3847.0,fgilt,,
measurement_1,tag_13,tag_21,2025-06-07T08:45:00.000Z,258.536,6230.0,zmkcqawxbu,,
measurement_2,tag_13,tag_22,2025-06-07T08:46:00.000Z,,,,35.401,False
measurement_1,tag_11,tag_22,2025-06-07T08:47:00.000Z,986.114,8508.0,zbzuododi,,
measurement_2,tag_12,tag_22,2025-06-07T08:48:00.000Z,,,,848.506,True
measurement_1,tag_11,tag_22,2025-06-07T08:49:00.000Z,95.249,3922.0,tduyzvbmis,,
measurement_1,tag_11,tag_22,2025-06-07T08:50:00.000Z,367.527,3739.0,ogmopptkpb,,
measurement_1,tag_12,tag_21,2025-06-07T08:51:00.000Z,922.773,8818.0,qizjlblw,,
measurement_1,tag_12,tag_21,2025-06-07T08:52:00.000Z,610.864,8521.0,rgvehwh,,
measurement_1,tag_11,tag_21,2025-06-07T08:53:00.000Z,835.384,7133.0,jaegm,,
measurement_1,tag_12,tag_21,2025-06-07T08:54:00.000Z,682.478,3260.0,kcglaux,,
measurement_2,tag_12,tag_21,2025-06-07T08:55:00.000Z,,,,946.961,False
measurement_1,tag_12,tag_22,2025-06-07T08:56:00.000Z,441.238,139.0,erttc,,
measurement_1,tag_12,tag_22,2025-06-07T08:57:00.000Z,692.527,5714.0,mukxhosp,,
measurement_2,tag_12,tag_22,2025-06-07T08:58:00.000Z,,,,468.791,False
measurement_2,tag_12,tag_22,2025-06-07T08:59:00.000Z,,,,319.513,False
measurement_1,tag_12,tag_21,2025-06-07T09:00:00.000Z,560.631,4805.0,ngbwc,,
measurement_1,tag_13,tag_21,2025-06-07T09:01:00.000Z,60.81,5400.0,zvcsp,,
measurement_2,tag_11,tag_21,2025-06-07T09:02:00.000Z,,,,221.626,False
measurement_2,tag_13,tag_22,2025-06-07T09:03:00.000Z,,,,7.865,False
measurement_1,tag_12,tag_22,2025-06-07T09:04:00.000Z,861.292,1084.0,twwgbbz,,
measurement_1,tag_11,tag_22,2025-06-07T09:05:00.000Z,701.692,7577.0,xbvjtbvxte,,
measurement_1,tag_13,tag_21,2025-06-07T09:06:00.000Z,317.207,3905.0,ngjmgszb,,
measurement_2,tag_13,tag_22,2025-06-07T09:07:00.000Z,,,,264.324,True
measurement_2,tag_12,tag_22,2025-06-07T09:08:00.000Z,,,,978.196,True
measurement_1,tag_11,tag_21,2025-06-07T09:09:00.000Z,866.533,9385.0,mbjrvvlz,,
measurement_2,tag_12,tag_21,2025-06-07T09:10:00.000Z,,,,352.295,True
measurement_2,tag_12,tag_21,2025-06-07T09:11:00.000Z,,,,506.584,True
measurement_2,tag_11,tag_22,2025-06-07T09:12:00.000Z,,,,700.29,True
measurement_2,tag_12,tag_22,2025-06-07T09:13:00.000Z,,,,103.909,False
measurement_2,tag_13,tag_21,2025-06-07T09:14:00.000Z,,,,781.943,False
measurement_1,tag_12,tag_21,2025-06-07T09:15:00.000Z,381.015,6040.0,wdyche,,
measurement_2,tag_12,tag_22,2025-06-07T09:16:00.000Z,,,,272.434,False
measurement_2,tag_11,tag_22,2025-06-07T09:17:00.000Z,,,,101.991,True
measurement_2,tag_12,tag_21,2025-06-07T09:18:00.000Z,,,,135.463,False
measurement_2,tag_13,tag_21,2025-06-07T09:19:00.000Z,,,,299.445,True
measurement_2,tag_13,tag_21,2025-06-07T09:20:00.000Z,,,,696.494,False
measurement_1,tag_12,tag_22,2025-06-07T09:21:00.000Z,822.709,7282.0,lkbinb,,
measurement_2,tag_12,tag_21,2025-06-07T09:22:00.000Z,,,,771.882,True
measurement_2,tag_11,tag_22,2025-06-07T09:23:00.000Z,,,,968.531,False
measurement_1,tag_13,tag_22,2025-06-07T09:24:00.000Z,463.1,1629.0,sfoquyqd,,
measurement_1,tag_12,tag_21,2025-06-07T09:25:00.000Z,631.495,9147.0,eeljsxx,,
measurement_2,tag_12,tag_22,2025-06-07T09:26:00.000Z,,,,492.077,False
measurement_1,tag_12,tag_22,2025-06-07T09:27:00.000Z,472.879,775.0,fylfopfa,,
measurement_1,tag_13,tag_22,2025-06-07T09:28:00.000Z,440.438,6085.0,yhocpo,,
measurement_1,tag_13,tag_21,2025-06-07T09:29:00.000Z,773.106,914.0,bpghe,,
measurement_1,tag_12,tag_21,2025-06-07T09:30:00.000Z,156.414,638.0,fqaoitukae,,
measurement_1,tag_12,tag_21,2025-06-07T09:31:00.000Z,398.995,6826.0,kpfclnnhg,,
measurement_1,tag_13,tag_22,2025-06-07T09:32:00.000Z,213.347,2287.0,qcktk,,
measurement_1,tag_12,tag_21,2025-06-07T09:33:00.000Z,698.712,8667.0,prpvnpuxi,,
measurement_1,tag_12,tag_22,2025-06-07T09:34:00.000Z,109.783,1139.0,hhgurgr,,
measurement_1,tag_11,tag_21,2025-06-07T09:35:00.000Z,667.052,3022.0,gctyn,,
measurement_1,tag_12,tag_21,2025-06-07T09:36:00.000Z,439.682,8457.0,iisfvt,,
measurement_2,tag_11,tag_21,2025-06-07T09:37:00.000Z,,,,521.72,False
measurement_1,tag_11,tag_22,2025-06-07T09:38:00.000Z,893.798,1025.0,uggfo,,
measurement_2,tag_13,tag_22,2025-06-07T09:39:00.000Z,,,,837.772,False
measurement_1,tag_12,tag_22,2025-06-07T09:40:00.000Z,780.079,453.0,aswzqcqevo,,
measurement_2,tag_13,tag_22,2025-06-07T09:41:00.000Z,,,,299.193,False
measurement_1,tag_12,tag_21,2025-06-07T09:42:00.000Z,855.768,2284.0,zemutoqa,,
measurement_2,tag_13,tag_22,2025-06-07T09:43:00.000Z,,,,60.39,False
measurement_2,tag_13,tag_22,2025-06-07T09:44:00.000Z,,,,150.261,True
measurement_1,tag_13,tag_21,2025-06-07T09:45:00.000Z,654.284,7439.0,zjxrcdiffm,,
measurement_1,tag_11,tag_22,2025-06-07T09:46:00.000Z,239.142,973.0,aiiawitgp,,
measurement_2,tag_11,tag_22,2025-06-07T09:47:00.000Z,,,,770.168,True
measurement_1,tag_11,tag_22,2025-06-07T09:48:00.000Z,6.057,1236.0,gfktddn,,
measurement_2,tag_12,tag_22,2025-06-07T09:49:00.000Z,,,,715.802,True
measurement_1,tag_12,tag_22,2025-06-07T09:50:00.000Z,175.52,6878.0,kmmcgei,,
measurement_2,tag_11,tag_22,2025-06-07T09:51:00.000Z,,,,718.053,False
measurement_2,tag_11,tag_22,2025-06-07T09:52:00.000Z,,,,611.171,False
measurement_1,tag_11,tag_22,2025-06-07T09:53:00.000Z,63.351,2108.0,gehtdv,,
measurement_2,tag_13,tag_21,2025-06-07T09:54:00.000Z,,,,532.646,False
measurement_2,tag_12,tag_21,2025-06-07T09:55:00.000Z,,,,769.356,False
measurement_2,tag_13,tag_21,2025-06-07T09:56:00.000Z,,,,91.914,False
measurement_2,tag_12,tag_22,2025-06-07T09:57:00.000Z,,,,106.661,False
measurement_2,tag_12,tag_22,2025-06-07T09:58:00.000Z,,,,452.812,True
measurement_1,tag_11,tag_22,2025-06-07T09:59:00.000Z,917.511,4335.0,bmncmsk,,
measurement_2,tag_12,tag_21,2025-06-07T10:00:00.000Z,,,,127.065,True
measurement_1,tag_12,tag_22,2025-06-07T10:01:00.000Z,400.014,7440.0,bewczy,,
measurement_1,tag_12,tag_21,2025-06-07T10:02:00.000Z,239.215,218.0,qhzojmug,,
measurement_2,tag_13,tag_21,2025-06-07T10:03:00.000Z,,,,981.385,False
measurement_1,tag_11,tag_21,2025-06-07T10:04:00.000Z,374.909,191.0,myqcm,,
measurement_1,tag_11,tag_21,2025-06-07T10:05:00.000Z,512.664,3816.0,resyhubid,,
measurement_2,tag_12,tag_21,2025-06-07T10:06:00.000Z,,,,230.165,True
measurement_1,tag_11,tag_21,2025-06-07T10:07:00.000Z,434.691,4391.0,meihaw,,
measurement_1,tag_12,tag_22,2025-06-07T10:08:00.000Z,44.312,8562.0,xylmiyp,,
measurement_1,tag_13,tag_21,2025-06-07T10:09:00.000Z,106.089,6266.0,dsbtyt,,
measurement_2,tag_12,tag_21,2025-06-07T10:10:00.000Z,,,,82.502,False
measurement_1,tag_12,tag_21,2025-06-07T10:11:00.000Z,572.006,9713.0,nbwezrvzk,,
measurement_1,tag_13,tag_21,2025-06-07T10:12:00.000Z,704.042,21.0,yfitvi,,
measurement_2,tag_13,tag_21,2025-06-07T10:13:00.000Z,,,,254.973,False
measurement_1,tag_11,tag_22,2025-06-07T10:14:00.000Z,583.326,985.0,reutpmk,,
measurement_2,tag_12,tag_21,2025-06-07T10:15:00.000Z,,,,437.951,False
measurement_1,tag_13,tag_22,2025-06-07T10:16:00.000Z,217.41,8517.0,lnhwtouixh,,
measurement_2,tag_12,tag_22,2025-06-07T10:17:00.000Z,,,,85.735,True
measurement_2,tag_12,tag_22,2025-06-07T10:18:00.000Z,,,,920.379,False
measurement_1,tag_13,tag_21,2025-06-07T10:19:00.000Z,691.918,2129.0,ehjbfie,,
measurement_2,tag_12,tag_22,2025-06-07T10:20:00.000Z,,,,22.678,True
measurement_1,tag_11,tag_22,2025-06-07T10:21:00.000Z,755.971,505.0,hwfxpgqky,,
measurement_2,tag_11,tag_22,2025-06-07T10:22:00.000Z,,,,933.913,False
measurement_2,tag_13,tag_22,2025-06-07T10:23:00.000Z,,,,497.674,False
measurement_1,tag_13,tag_22,2025-06-07T10:24:00.000Z,487.431,4714.0,dojhdu,,
measurement_1,tag_12,tag_21,2025-06-07T10:25:00.000Z,93.518,2559.0,cxqkpklzpa,,
measurement_2,tag_11,tag_21,2025-06-07T10:26:00.000Z,,,,949.885,True
measurement_2,tag_12,tag_21,2025-06-07T10:27:00.000Z,,,,170.554,False
measurement_1,tag_12,tag_21,2025-06-07T10:28:00.000Z,969.722,4623.0,hchyz,,
measurement_1,tag_11,tag_21,2025-06-07T10:29:00.000Z,701.279,306.0,yhqrrq,,
measurement_2,tag_11,tag_21,2025-06-07T10:30:00.000Z,,,,615.835,True
measurement_2,tag_12,tag_22,2025-06-07T10:31:00.000Z,,,,544.328,False
measurement_2,tag_11,tag_21,2025-06-07T10:32:00.000Z,,,,58.354,True
measurement_1,tag_11,tag_21,2025-06-07T10:33:00.000Z,865.454,8873.0,zypubdxqks,,
measurement_2,tag_11,tag_21,2025-06-07T10:34:00.000Z,,,,571.513,True
measurement_2,tag_12,tag_21,2025-06-07T10:35:00.000Z,,,,958.333,False
measurement_1,tag_12,tag_21,2025-06-07T10:36:00.000Z,38.69,4441.0,djhswj,,
measurement_2,tag_13,tag_22,2025-06-07T10:37:00.000Z,,,,426.136,True
measurement_2,tag_13,tag_22,2025-06-07T10:38:00.000Z,,,,744.901,True
measurement_1,tag_13,tag_22,2025-06-07T10:39:00.000Z,592.385,4549.0,ahwdk,,
measurement_2,tag_13,tag_22,2025-06-07T10:40:00.000Z,,,,185.445,True
measurement_1,tag_12,tag_21,2025-06-07T10:41:00.000Z,83.462,2981.0,ogdlupglo,,
measurement_2,tag_11,tag_22,2025-06-07T10:42:00.000Z,,,,317.95,True
measurement_1,tag_12,tag_22,2025-06-07T10:43:00.000Z,116.274,1941.0,mzmphb,,
measurement_2,tag_12,tag_21,2025-06-07T10:44:00.000Z,,,,799.223,True
measurement_2,tag_13,tag_22,2025-06-07T10:45:00.000Z,,,,222.687,False
measurement_1,tag_13,tag_22,2025-06-07T10:46:00.000Z,385.932,2512.0,azfhzh,,
measurement_2,tag_13,tag_22,2025-06-07T10:47:00.000Z,,,,92.263,False
measurement_2,tag_11,tag_21,2025-06-07T10:48:00.000Z,,,,708.051,True
measurement_1,tag_11,tag_21,2025-06-07T10:49:00.000Z,418.918,9926.0,zdxix,,
measurement_1,tag_12,tag_22,2025-06-07T10:50:00.000Z,96.394,9671.0,jicdm,,
measurement_1,tag_13,tag_22,2025-06-07T10:51:00.000Z,533.681,6762.0,nqiui,,
measurement_1,tag_13,tag_21,2025-06-07T10:52:00.000Z,743.134,8815.0,gqtab,,
measurement_1,tag_12,tag_21,2025-06-07T10:53:00.000Z,584.738,6600.0,ufyef,,
measurement_2,tag_12,tag_22,2025-06-07T10:54:00.000Z,,,,358.813,True
measurement_2,tag_12,tag_21,2025-06-07T10:55:00.000Z,,,,255.854,True
measurement_1,tag_13,tag_21,2025-06-07T10:56:00.000Z,528.427,1713.0,iabvcv,,
measurement_1,tag_13,tag_21,2025-06-07T10:57:00.000Z,829.871,5421.0,ngkdwbfj,,
measurement_2,tag_13,tag_21,2025-06-07T10:58:00.000Z,,,,766.468,False
measurement_2,tag_13,tag_22,2025-06-07T10:59:00.000Z,,,,52.088,True
measurement_1,tag_13,tag_22,2025-06-07T11:00:00.000Z,173.721,3704.0,ipsrbo,,
measurement_1,tag_11,tag_22,2025-06-07T11:01:00.000Z,338.513,3500.0,qfpemru,,
measurement_1,tag_12,tag_22,2025-06-07T11:02:00.000Z,950.452,1416.0,zvfbvqgz,,
measurement_2,tag_12,tag_22,2025-06-07T11:03:00.000Z,,,,374.323,True
measurement_2,tag_12,tag_21,2025-06-07T11:04:00.000Z,,,,602.764,False
measurement_1,tag_12,tag_22,2025-06-07T11:05:00.000Z,103.497,8365.0,izpjqdu,,
measurement_1,tag_11,tag_22,2025-06-07T11:06:00.000Z,43.832,3377.0,dlxohxho,,
measurement_2,tag_13,tag_22,2025-06-07T11:07:00.000Z,,,,725.674,True
measurement_1,tag_13,tag_21,2025-06-07T11:08:00.000Z,977.954,4495.0,ftidruc,,
measurement_2,tag_13,tag_22,2025-06-07T11:09:00.000Z,,,,411.33,True
measurement_2,tag_11,tag_21,2025-06-07T11:10:00.000Z,,,,105.811,False
measurement_2,tag_11,tag_21,2025-06-07T11:11:00.000Z,,,,675.155,False
measurement_1,tag_11,tag_21,2025-06-07T11:12:00.000Z,392.18,3334.0,xyeto,,
measurement_2,tag_11,tag_22,2025-06-07T11:13:00.000Z,,,,945.262,True
measurement_1,tag_12,tag_21,2025-06-07T11:14:00.000Z,595.342,1524.0,sojxa,,
measurement_1,tag_12,tag_22,2025-06-07T11:15:00.000Z,483.006,1815.0,viwlhxo,,
measurement_1,tag_12,tag_21,2025-06-07T11:16:00.000Z,723.423,7574.0,wgauznm,,
measurement_1,tag_12,tag_22,2025-06-07T11:17:00.000Z,571.526,9765.0,etqkdkiwe,,
measurement_1,tag_12,tag_22,2025-06-07T11:18:00.000Z,798.835,4633.0,lrmlnf,,
measurement_2,tag_12,tag_22,2025-06-07T11:19:00.000Z,,,,722.225,False
measurement_2,tag_13,tag_21,2025-06-07T11:20:00.000Z,,,,524.365,True
measurement_1,tag_12,tag_22,2025-06-07T11:21:00.000Z,991.512,1867.0,vejlmxqd,,
measurement_1,tag_11,tag_21,2025-06-07T11:22:00.000Z,504.93,5597.0,igphlk,,
measurement_1,tag_11,tag_22,2025-06-07T11:23:00.000Z,160.721,3080.0,kqznwzba,,
measurement_1,tag_11,tag_22,2025-06-07T11:24:00.000Z,577.923,3542.0,buugglra,,
measurement_2,tag_13,tag_22,2025-06-07T11:25:00.000Z,,,,25.932,True
measurement_1,tag_11,tag_22,2025-06-07T11:26:00.000Z,739.186,1407.0,dflxwwhfz,,
measurement_2,tag_13,tag_22,2025-06-07T11:27:00.000Z,,,,535.979,False
measurement_1,tag_11,tag_21,2025-06-07T11:28:00.000Z,65.434,5132.0,rdsvd,,
measurement_2,tag_11,tag_22,2025-06-07T11:29:00.000Z,,,,726.292,False
measurement_1,tag_12,tag_21,2025-06-07T11:30:00.000Z,531.348,2044.0,dfupwhebv,,
measurement_1,tag_11,tag_21,2025-06-07T11:31:00.000Z,405.544,1973.0,cntfnk,,
measurement_2,tag_12,tag_21,2025-06-07T11:32:00.000Z,,,,401.089,False
measurement_1,tag_13,tag_22,2025-06-07T11:33:00.000Z,108.509,4952.0,mamrhtra,,
measurement_1,tag_12,tag_21,2025-06-07T11:34:00.000Z,350.248,8847.0,glovsrszu,,
measurement_1,tag_12,tag_21,2025-06-07T11:35:00.000Z,762.738,1725.0,ftcljeg,,
measurement_2,tag_13,tag_21,2025-06-07T11:36:00.000Z,,,,246.426,True
measurement_2,tag_11,tag_22,2025-06-07T11:37:00.000Z,,,,110.17,False
measurement_2,tag_13,tag_22,2025-06-07T11:38:00.000Z,,,,807.365,False
measurement_1,tag_13,tag_22,2025-06-07T11:39:00.000Z,97.584,1348.0,jfrft,,
measurement_1,tag_13,tag_22,2025-06-07T11:40:00.000Z,357.491,7436.0,dmjttav,,
measurement_1,tag_12,tag_21,2025-06-07T11:41:00.000Z,150.14,5173.0,sypdas,,
measurement_1,tag_13,tag_22,2025-06-07T11:42:00.000Z,187.677,3707.0,canpyae,,
measurement_2,tag_13,tag_21,2025-06-07T11:43:00.000Z,,,,997.637,True
measurement_2,tag_13,tag_22,2025-06-07T11:44:00.000Z,,,,773.873,True
measurement_2,tag_12,tag_21,2025-06-07T11:45:00.000Z,,,,482.646,False
measurement_2,tag_13,tag_21,2025-06-07T11:46:00.000Z,,,,103.417,False
measurement_1,tag_12,tag_22,2025-06-07T11:47:00.000Z,392.202,4733.0,isjrtuio,,
measurement_1,tag_13,tag_21,2025-06-07T11:48:00.000Z,198.495,5078.0,joopbggko,,
measurement_2,tag_13,tag_22,2025-06-07T11:49:00.000Z,,,,208.306,True
measurement_1,tag_11,tag_22,2025-06-07T11:50:00.000Z,975.415,3692.0,qfaednwli,,
measurement_1,tag_12,tag_22,2025-06-07T11:51:00.000Z,230.752,3503.0,ujemmugaj,,
measurement_1,tag_12,tag_21,2025-06-07T11:52:00.000Z,702.768,9099.0,zxssyt,,
measurement_1,tag_11,tag_21,2025-06-07T11:53:00.000Z,537.309,9490.0,xwmmjo,,
measurement_2,tag_11,tag_21,2025-06-07T11:54:00.000Z,,,,389.153,True
measurement_1,tag_12,tag_21,2025-06-07T11:55:00.000Z,73.925,7028.0,iqobd,,
measurement_2,tag_12,tag_22,2025-06-07T11:56:00.000Z,,,,596.288,True
measurement_2,tag_13,tag_21,2025-06-07T11:57:00.000Z,,,,127.561,True
measurement_2,tag_13,tag_21,2025-06-07T11:58:00.000Z,,,,620.692,True
measurement_1,tag_12,tag_21,2025-06-07T11:59:00.000Z,316.25,7736.0,dwsiuwfx,,
measurement_1,tag_11,tag_22,2025-06-07T12:00:00.000Z,763.172,1832.0,ueglu,,
measurement_1,tag_12,tag_22,2025-06-07T12:01:00.000Z,667.519,9619.0,ioplv,,
measurement_2,tag_12,tag_22,2025-06-07T12:02:00.000Z,,,,70.069,True
measurement_2,tag_13,tag_22,2025-06-07T12:03:00.000Z,,,,406.588,True
measurement_1,tag_12,tag_21,2025-06-07T12:04:00.000Z,418.733,8727.0,rqzmadtqab,,
measurement_1,tag_11,tag_21,2025-06-07T12:05:00.000Z,32.099,3169.0,kvdfmtw,,
measurement_2,tag_13,tag_22,2025-06-07T12:06:00.000Z,,,,532.745,True
measurement_2,tag_12,tag_21,2025-06-07T12:07:00.000Z,,,,757.79,False
measurement_2,tag_11,tag_22,2025-06-07T12:08:00.000Z,,,,138.188,True
measurement_1,tag_12,tag_22,2025-06-07T12:09:00.000Z,939.0,4974.0,fpngzsll,,
measurement_1,tag_12,tag_21,2025-06-07T12:10:00.000Z,86.18,7790.0,igbmrllhh,,
measurement_1,tag_13,tag_22,2025-06-07T12:11:00.000Z,427.663,6495.0,mkqorkm,,
measurement_2,tag_11,tag_22,2025-06-07T12:12:00.000Z,,,,523.419,False
measurement_2,tag_11,tag_22,2025-06-07T12:13:00.000Z,,,,807.513,False
measurement_1,tag_12,tag_22,2025-06-07T12:14:00.000Z,318.246,6635.0,rdorrqaoib,,
measurement_2,tag_11,tag_22,2025-06-07T12:15:00.000Z,,,,242.82,True
measurement_1,tag_13,tag_22,2025-06-07T12:16:00.000Z,986.983,1205.0,zvzoixzck,,
measurement_1,tag_12,tag_21,2025-06-07T12:17:00.000Z,908.444,6258.0,imcplgxvsn,,
measurement_1,tag_11,tag_22,2025-06-07T12:18:00.000Z,33.014,1749.0,jkhuz,,
measurement_2,tag_12,tag_22,2025-06-07T12:19:00.000Z,,,,194.15,True
measurement_2,tag_11,tag_22,2025-06-07T12:20:00.000Z,,,,651.78,True
measurement_2,tag_13,tag_22,2025-06-07T12:21:00.000Z,,,,70.238,True
measurement_1,tag_12,tag_21,2025-06-07T12:22:00.000Z,284.786,116.0,dnhok,,
measurement_1,tag_13,tag_21,2025-06-07T12:23:00.000Z,800.339,9350.0,wtnsey,,
measurement_2,tag_11,tag_21,2025-06-07T12:24:00.000Z,,,,71.142,True
measurement_1,tag_13,tag_22,2025-06-07T12:25:00.000Z,361.411,8956.0,xwkqzqmfcs,,
measurement_1,tag_13,tag_22,2025-06-07T12:26:00.000Z,152.08,4392.0,bcecdzz,,
measurement_1,tag_12,tag_22,2025-06-07T12:27:00.000Z,437.25,9515.0,zayxev,,
measurement_1,tag_13,tag_21,2025-06-07T12:28:00.000Z,483.586,9414.0,mnqwaozzed,,
measurement_1,tag_11,tag_21,2025-06-07T12:29:00.000Z,309.915,6274.0,spwktu,,
measurement_1,tag_12,tag_21,2025-06-07T12:30:00.000Z,170.682,5764.0,nafvnympr,,
measurement_1,tag_12,tag_22,2025-06-07T12:31:00.000Z,662.961,4352.0,ztnooshq,,
measurement_1,tag_13,tag_22,2025-06-07T12:32:00.000Z,301.024,1302.0,xwrodz,,
measurement_1,tag_13,tag_21,2025-06-07T12:33:00.000Z,339.475,5690.0,pypjnroj,,
measurement_1,tag_11,tag_22,2025-06-07T12:34:00.000Z,288.698,4300.0,fglxi,,
measurement_2,tag_12,tag_22,2025-06-07T12:35:00.000Z,,,,121.02,False
measurement_1,tag_11,tag_22,2025-06-07T12:36:00.000Z,108.604,8107.0,nfvpkksb,,
measurement_1,tag_11,tag_22,2025-06-07T12:37:00.000Z,403.309,7593.0,pwgnpezx,,
measurement_2,tag_11,tag_22,2025-06-07T12:38:00.000Z,,,,681.936,False
measurement_1,tag_11,tag_21,2025-06-07T12:39:00.000Z,543.875,5255.0,ncfdouv,,
measurement_1,tag_11,tag_21,2025-06-07T12:40:00.000Z,588.645,2836.0,flfhbtf,,
measurement_1,tag_12,tag_22,2025-06-07T12:41:00.000Z,715.131,3759.0,hpsddxcxh,,
measurement_1,tag_13,tag_22,2025-06-07T12:42:00.000Z,272.166,9096.0,jrtrcfl,,
measurement_1,tag_11,tag_21,2025-06-07T12:43:00.000Z,422.662,9528.0,ygubpik,,
measurement_1,tag_13,tag_22,2025-06-07T12:44:00.000Z,473.995,3822.0,grqso,,
measurement_1,tag_12,tag_22,2025-06-07T12:45:00.000Z,149.218,2928.0,cuvpdctthr,,
measurement_2,tag_12,tag_22,2025-06-07T12:46:00.000Z,,,,924.375,True
measurement_2,tag_11,tag_22,2025-06-07T12:47:00.000Z,,,,674.507,False
measurement_2,tag_11,tag_22,2025-06-07T12:48:00.000Z,,,,771.512,True
measurement_2,tag_12,tag_21,2025-06-07T12:49:00.000Z,,,,275.885,True
measurement_2,tag_11,tag_22,2025-06-07T12:50:00.000Z,,,,294.05,True
measurement_1,tag_13,tag_22,2025-06-07T12:51:00.000Z,825.486,1064.0,hazaejomko,,
measurement_2,tag_11,tag_22,2025-06-07T12:52:00.000Z,,,,569.571,False
measurement_2,tag_13,tag_22,2025-06-07T12:53:00.000Z,,,,320.711,False
measurement_1,tag_13,tag_22,2025-06-07T12:54:00.000Z,12.167,3086.0,humhsy,,
measurement_2,tag_11,tag_21,2025-06-07T12:55:00.000Z,,,,949.633,True
measurement_2,tag_13,tag_21,2025-06-07T12:56:00.000Z,,,,402.615,False
measurement_1,tag_11,tag_22,2025-06-07T12:57:00.000Z,335.409,5645.0,ysyopgs,,
measurement_2,tag_11,tag_22,2025-06-07T12:58:00.000Z,,,,810.16,True
measurement_1,tag_13,tag_22,2025-06-07T12:59:00.000Z,795.318,8073.0,dicxlyot,,
measurement_2,tag_13,tag_22,2025-06-07T13:00:00.000Z,,,,166.322,True
measurement_2,tag_11,tag_21,2025-06-07T13:01:00.000Z,,,,437.578,True
measurement_2,tag_13,tag_21,2025-06-07T13:02:00.000Z,,,,760.591,False
measurement_1,tag_11,tag_22,2025-06-07T13:03:00.000Z,88.397,9300.0,cbhfrg,,
measurement_2,tag_12,tag_21,2025-06-07T13:04:00.000Z,,,,331.324,True
measurement_1,tag_13,tag_21,2025-06-07T13:05:00.000Z,511.49,763.0,ahnnxlv,,
measurement_2,tag_13,tag_22,2025-06-07T13:06:00.000Z,,,,569.12,True
measurement_1,tag_13,tag_22,2025-06-07T13:07:00.000Z,141.9,8179.0,oxfewkecl,,
measurement_2,tag_11,tag_22,2025-06-07T13:08:00.000Z,,,,30.618,False
measurement_2,tag_11,tag_21,2025-06-07T13:09:00.000Z,,,,674.789,True
measurement_1,tag_11,tag_21,2025-06-07T13:10:00.000Z,469.377,244.0,imfdrxugu,,
measurement_2,tag_11,tag_22,2025-06-07T13:11:00.000Z,,,,315.974,True
measurement_1,tag_12,tag_21,2025-06-07T13:12:00.000Z,74.555,3467.0,famenh,,
measurement_2,tag_12,tag_21,2025-06-07T13:13:00.000Z,,,,273.86,False
measurement_2,tag_11,tag_21,2025-06-07T13:14:00.000Z,,,,463.274,False
measurement_1,tag_11,tag_21,2025-06-07T13:15:00.000Z,684.147,6652.0,mqxqa,,
measurement_2,tag_13,tag_21,2025-06-07T13:16:00.000Z,,,,772.491,False
measurement_1,tag_13,tag_22,2025-06-07T13:17:00.000Z,48.839,8315.0,ewmqonf,,
measurement_1,tag_12,tag_22,2025-06-07T13:18:00.000Z,36.169,7680.0,uldnr,,
measurement_2,tag_13,tag_21,2025-06-07T13:19:00.000Z,,,,731.734,True
measurement_2,tag_13,tag_22,2025-06-07T13:20:00.000Z,,,,908.073,False
measurement_2,tag_11,tag_21,2025-06-07T13:21:00.000Z,,,,435.961,True
measurement_1,tag_11,tag_21,2025-06-07T13:22:00.000Z,497.818,1694.0,aaqwix,,
measurement_1,tag_11,tag_22,2025-06-07T13:23:00.000Z,473.57,9106.0,mgqmkem,,
measurement_1,tag_11,tag_22,2025-06-07T13:24:00.000Z,407.527,6963.0,jfchaxwfb,,
measurement_1,tag_12,tag_22,2025-06-07T13:25:00.000Z,543.691,2840.0,jstafmy,,
measurement_2,tag_11,tag_22,2025-06-07T13:26:00.000Z,,,,567.493,True
measurement_1,tag_11,tag_21,2025-06-07T13:27:00.000Z,900.145,2791.0,vanaaq,,
measurement_2,tag_13,tag_22,2025-06-07T13:28:00.000Z,,,,62.439,False
measurement_1,tag_11,tag_21,2025-06-07T13:29:00.000Z,767.778,8016.0,zlcpduw,,
measurement_1,tag_11,tag_21,2025-06-07T13:30:00.000Z,688.159,7569.0,spjvpbxm,,
measurement_2,tag_12,tag_21,2025-06-07T13:31:00.000Z,,,,603.555,True
