_measurement,tag_1,tag_2,_time,field_11,field_12,field_13,field_21,field_22
measurement_1,tag_13,tag_21,2025-06-06T17:36:00.000Z,439.248,6724.0,ztizl,,
measurement_1,tag_12,tag_21,2025-06-06T17:37:00.000Z,382.47,4257.0,zhcfd,,
measurement_2,tag_11,tag_22,2025-06-06T17:38:00.000Z,,,,924.061,False
measurement_1,tag_13,tag_22,2025-06-06T17:39:00.000Z,47.243,3062.0,qputwt,,
measurement_2,tag_13,tag_21,2025-06-06T17:40:00.000Z,,,,6.566,False
measurement_2,tag_11,tag_22,2025-06-06T17:41:00.000Z,,,,643.248,False
measurement_2,tag_11,tag_22,2025-06-06T17:42:00.000Z,,,,206.003,False
measurement_2,tag_13,tag_21,2025-06-06T17:43:00.000Z,,,,710.756,True
measurement_1,tag_11,tag_21,2025-06-06T17:44:00.000Z,484.007,9911.0,ziufkttn,,
measurement_2,tag_12,tag_21,2025-06-06T17:45:00.000Z,,,,444.052,True
measurement_1,tag_12,tag_21,2025-06-06T17:46:00.000Z,27.422,2552.0,gwsohudot,,
measurement_2,tag_11,tag_22,2025-06-06T17:47:00.000Z,,,,634.621,False
measurement_2,tag_12,tag_21,2025-06-06T17:48:00.000Z,,,,206.39,True
measurement_1,tag_12,tag_21,2025-06-06T17:49:00.000Z,321.453,6006.0,ntseuxy,,
measurement_2,tag_12,tag_22,2025-06-06T17:50:00.000Z,,,,352.212,False
measurement_2,tag_12,tag_22,2025-06-06T17:51:00.000Z,,,,633.383,False
measurement_1,tag_11,tag_22,2025-06-06T17:52:00.000Z,595.291,7669.0,egbxycn,,
measurement_2,tag_13,tag_21,2025-06-06T17:53:00.000Z,,,,11.709,True
measurement_2,tag_13,tag_22,2025-06-06T17:54:00.000Z,,,,584.362,True
measurement_2,tag_12,tag_21,2025-06-06T17:55:00.000Z,,,,567.149,False
measurement_2,tag_12,tag_21,2025-06-06T17:56:00.000Z,,,,361.805,True
measurement_1,tag_12,tag_21,2025-06-06T17:57:00.000Z,464.539,9325.0,rkwiiahiqr,,
measurement_1,tag_12,tag_21,2025-06-06T17:58:00.000Z,100.23,7494.0,yjfjvataj,,
measurement_1,tag_13,tag_22,2025-06-06T17:59:00.000Z,902.264,6121.0,hjdfsvkepa,,
measurement_2,tag_12,tag_22,2025-06-06T18:00:00.000Z,,,,985.31,True
measurement_1,tag_12,tag_22,2025-06-06T18:01:00.000Z,8.458,4416.0,mgskaaxrw,,
measurement_1,tag_13,tag_21,2025-06-06T18:02:00.000Z,52.257,2564.0,ngxfiujrr,,
measurement_1,tag_11,tag_21,2025-06-06T18:03:00.000Z,684.512,1243.0,eujsqs,,
measurement_1,tag_11,tag_21,2025-06-06T18:04:00.000Z,358.573,3499.0,aflfuusw,,
measurement_2,tag_13,tag_22,2025-06-06T18:05:00.000Z,,,,810.353,False
measurement_2,tag_12,tag_21,2025-06-06T18:06:00.000Z,,,,69.727,True
measurement_2,tag_12,tag_21,2025-06-06T18:07:00.000Z,,,,155.537,True
measurement_1,tag_11,tag_22,2025-06-06T18:08:00.000Z,228.943,8887.0,esvrgmz,,
measurement_2,tag_11,tag_22,2025-06-06T18:09:00.000Z,,,,206.554,False
measurement_2,tag_13,tag_21,2025-06-06T18:10:00.000Z,,,,751.638,True
measurement_2,tag_11,tag_22,2025-06-06T18:11:00.000Z,,,,827.913,False
measurement_1,tag_13,tag_22,2025-06-06T18:12:00.000Z,283.574,819.0,qdrnuvfpge,,
measurement_2,tag_11,tag_21,2025-06-06T18:13:00.000Z,,,,209.012,False
measurement_1,tag_12,tag_22,2025-06-06T18:14:00.000Z,775.839,2119.0,osvijwf,,
measurement_2,tag_11,tag_21,2025-06-06T18:15:00.000Z,,,,506.295,False
measurement_2,tag_13,tag_22,2025-06-06T18:16:00.000Z,,,,25.684,False
measurement_1,tag_11,tag_22,2025-06-06T18:17:00.000Z,233.968,4396.0,swojcjimw,,
measurement_1,tag_12,tag_22,2025-06-06T18:18:00.000Z,271.23,2760.0,gdetk,,
measurement_1,tag_11,tag_21,2025-06-06T18:19:00.000Z,234.752,1446.0,zvmtiinhwv,,
measurement_1,tag_12,tag_21,2025-06-06T18:20:00.000Z,990.361,3375.0,ncpwwzvgr,,
measurement_2,tag_12,tag_21,2025-06-06T18:21:00.000Z,,,,702.611,False
measurement_1,tag_13,tag_21,2025-06-06T18:22:00.000Z,319.749,3104.0,walnscptm,,
measurement_2,tag_13,tag_21,2025-06-06T18:23:00.000Z,,,,445.865,False
measurement_1,tag_12,tag_21,2025-06-06T18:24:00.000Z,835.906,3224.0,bmwdrnw,,
measurement_2,tag_11,tag_21,2025-06-06T18:25:00.000Z,,,,775.725,True
measurement_1,tag_13,tag_21,2025-06-06T18:26:00.000Z,779.933,7438.0,mjvozakbbn,,
measurement_2,tag_11,tag_21,2025-06-06T18:27:00.000Z,,,,763.093,False
measurement_1,tag_13,tag_21,2025-06-06T18:28:00.000Z,626.661,9453.0,wbboey,,
measurement_2,tag_12,tag_21,2025-06-06T18:29:00.000Z,,,,720.578,False
measurement_1,tag_11,tag_21,2025-06-06T18:30:00.000Z,868.384,7637.0,johcnvbjq,,
measurement_2,tag_13,tag_22,2025-06-06T18:31:00.000Z,,,,181.475,False
measurement_2,tag_12,tag_22,2025-06-06T18:32:00.000Z,,,,646.553,False
measurement_1,tag_11,tag_22,2025-06-06T18:33:00.000Z,961.211,2316.0,dllsb,,
measurement_1,tag_11,tag_21,2025-06-06T18:34:00.000Z,523.928,2661.0,nkuyyxbcl,,
measurement_1,tag_13,tag_22,2025-06-06T18:35:00.000Z,562.941,5987.0,mfpgrkxrca,,
measurement_1,tag_13,tag_22,2025-06-06T18:36:00.000Z,438.555,5533.0,yxvbgzfus,,
measurement_2,tag_12,tag_21,2025-06-06T18:37:00.000Z,,,,227.155,False
measurement_2,tag_12,tag_21,2025-06-06T18:38:00.000Z,,,,76.758,True
measurement_1,tag_12,tag_22,2025-06-06T18:39:00.000Z,193.554,5046.0,ugkjv,,
measurement_1,tag_11,tag_22,2025-06-06T18:40:00.000Z,771.621,7959.0,xltcv,,
measurement_2,tag_11,tag_22,2025-06-06T18:41:00.000Z,,,,852.217,True
measurement_1,tag_11,tag_21,2025-06-06T18:42:00.000Z,81.758,1523.0,uzlcs,,
measurement_2,tag_12,tag_21,2025-06-06T18:43:00.000Z,,,,395.28,False
measurement_2,tag_13,tag_22,2025-06-06T18:44:00.000Z,,,,100.52,False
measurement_2,tag_12,tag_22,2025-06-06T18:45:00.000Z,,,,171.132,True
measurement_2,tag_12,tag_21,2025-06-06T18:46:00.000Z,,,,580.079,True
measurement_2,tag_12,tag_21,2025-06-06T18:47:00.000Z,,,,919.472,True
measurement_2,tag_13,tag_21,2025-06-06T18:48:00.000Z,,,,36.21,True
measurement_1,tag_13,tag_21,2025-06-06T18:49:00.000Z,793.543,8640.0,hnqurnb,,
measurement_1,tag_13,tag_21,2025-06-06T18:50:00.000Z,945.248,858.0,dpppfjgzpc,,
measurement_2,tag_11,tag_21,2025-06-06T18:51:00.000Z,,,,807.408,False
measurement_2,tag_13,tag_22,2025-06-06T18:52:00.000Z,,,,274.944,False
measurement_2,tag_13,tag_22,2025-06-06T18:53:00.000Z,,,,996.079,True
measurement_2,tag_12,tag_22,2025-06-06T18:54:00.000Z,,,,246.618,True
measurement_2,tag_13,tag_21,2025-06-06T18:55:00.000Z,,,,640.274,False
measurement_2,tag_11,tag_22,2025-06-06T18:56:00.000Z,,,,337.52,True
measurement_1,tag_12,tag_22,2025-06-06T18:57:00.000Z,452.803,4296.0,xheuupa,,
measurement_1,tag_12,tag_21,2025-06-06T18:58:00.000Z,680.897,6732.0,gvdumqtb,,
measurement_2,tag_12,tag_21,2025-06-06T18:59:00.000Z,,,,71.427,True
measurement_2,tag_12,tag_22,2025-06-06T19:00:00.000Z,,,,332.353,False
measurement_1,tag_11,tag_21,2025-06-06T19:01:00.000Z,823.22,1813.0,kugpnjovz,,
measurement_2,tag_11,tag_21,2025-06-06T19:02:00.000Z,,,,412.306,False
measurement_2,tag_11,tag_22,2025-06-06T19:03:00.000Z,,,,704.796,False
measurement_1,tag_13,tag_21,2025-06-06T19:04:00.000Z,557.078,5924.0,hrdxzcl,,
measurement_2,tag_13,tag_21,2025-06-06T19:05:00.000Z,,,,293.88,True
measurement_1,tag_12,tag_21,2025-06-06T19:06:00.000Z,2.475,3937.0,nhyaijxmgf,,
measurement_2,tag_13,tag_22,2025-06-06T19:07:00.000Z,,,,864.369,True
measurement_1,tag_11,tag_22,2025-06-06T19:08:00.000Z,506.071,4832.0,pvdhzb,,
measurement_1,tag_11,tag_21,2025-06-06T19:09:00.000Z,783.307,5285.0,qwftzo,,
measurement_1,tag_12,tag_22,2025-06-06T19:10:00.000Z,681.096,3880.0,vissaamq,,
measurement_1,tag_11,tag_22,2025-06-06T19:11:00.000Z,486.225,298.0,yxixptveb,,
measurement_2,tag_13,tag_21,2025-06-06T19:12:00.000Z,,,,327.232,True
measurement_1,tag_11,tag_22,2025-06-06T19:13:00.000Z,578.922,7383.0,frycaryao,,
measurement_1,tag_11,tag_22,2025-06-06T19:14:00.000Z,636.591,7653.0,debticz,,
measurement_2,tag_13,tag_21,2025-06-06T19:15:00.000Z,,,,229.946,False
measurement_2,tag_13,tag_21,2025-06-06T19:16:00.000Z,,,,402.975,False
measurement_2,tag_11,tag_22,2025-06-06T19:17:00.000Z,,,,487.972,False
measurement_1,tag_12,tag_22,2025-06-06T19:18:00.000Z,814.645,7521.0,vihiga,,
measurement_1,tag_13,tag_21,2025-06-06T19:19:00.000Z,633.359,6667.0,adovrqft,,
measurement_1,tag_12,tag_22,2025-06-06T19:20:00.000Z,879.1,7693.0,ysroio,,
measurement_2,tag_12,tag_21,2025-06-06T19:21:00.000Z,,,,512.693,True
measurement_1,tag_13,tag_22,2025-06-06T19:22:00.000Z,229.326,1803.0,wsqxzhejlz,,
measurement_2,tag_12,tag_22,2025-06-06T19:23:00.000Z,,,,465.617,False
measurement_1,tag_11,tag_22,2025-06-06T19:24:00.000Z,446.087,8865.0,wyognmtr,,
measurement_1,tag_12,tag_22,2025-06-06T19:25:00.000Z,915.717,9236.0,snzsnkqvl,,
measurement_1,tag_11,tag_21,2025-06-06T19:26:00.000Z,364.534,3805.0,wxuumexsa,,
measurement_2,tag_12,tag_22,2025-06-06T19:27:00.000Z,,,,962.446,True
measurement_1,tag_12,tag_22,2025-06-06T19:28:00.000Z,490.966,7170.0,lakezjwbl,,
measurement_1,tag_11,tag_22,2025-06-06T19:29:00.000Z,528.175,7202.0,zphfhqrulk,,
measurement_1,tag_12,tag_22,2025-06-06T19:30:00.000Z,672.98,9957.0,tddbfxdxhj,,
measurement_1,tag_13,tag_22,2025-06-06T19:31:00.000Z,110.193,2508.0,vmhqvga,,
measurement_2,tag_12,tag_21,2025-06-06T19:32:00.000Z,,,,320.316,True
measurement_1,tag_12,tag_22,2025-06-06T19:33:00.000Z,629.425,4247.0,nfzgury,,
measurement_1,tag_12,tag_21,2025-06-06T19:34:00.000Z,347.45,1150.0,jaehky,,
measurement_2,tag_13,tag_21,2025-06-06T19:35:00.000Z,,,,208.577,False
measurement_1,tag_13,tag_22,2025-06-06T19:36:00.000Z,805.547,5820.0,whibfn,,
measurement_1,tag_11,tag_21,2025-06-06T19:37:00.000Z,145.976,136.0,giugag,,
measurement_2,tag_11,tag_22,2025-06-06T19:38:00.000Z,,,,301.68,True
measurement_1,tag_13,tag_21,2025-06-06T19:39:00.000Z,660.359,3923.0,pjyrxfwh,,
measurement_1,tag_11,tag_21,2025-06-06T19:40:00.000Z,267.961,1710.0,rkcaeplh,,
measurement_1,tag_13,tag_22,2025-06-06T19:41:00.000Z,87.705,2080.0,fbyxg,,
measurement_2,tag_11,tag_22,2025-06-06T19:42:00.000Z,,,,450.199,True
measurement_1,tag_11,tag_22,2025-06-06T19:43:00.000Z,35.765,3420.0,sqoom,,
measurement_1,tag_11,tag_21,2025-06-06T19:44:00.000Z,92.999,6066.0,bjhqmkc,,
measurement_2,tag_13,tag_22,2025-06-06T19:45:00.000Z,,,,110.52,True
measurement_1,tag_13,tag_21,2025-06-06T19:46:00.000Z,934.855,2782.0,fbrwts,,
measurement_1,tag_12,tag_21,2025-06-06T19:47:00.000Z,893.909,4040.0,xtdfylbmu,,
measurement_1,tag_13,tag_22,2025-06-06T19:48:00.000Z,53.601,917.0,jmlzmm,,
measurement_2,tag_11,tag_22,2025-06-06T19:49:00.000Z,,,,272.082,False
measurement_1,tag_12,tag_21,2025-06-06T19:50:00.000Z,2.062,7907.0,qahneh,,
measurement_2,tag_12,tag_21,2025-06-06T19:51:00.000Z,,,,40.422,True
measurement_2,tag_13,tag_22,2025-06-06T19:52:00.000Z,,,,853.68,False
measurement_1,tag_11,tag_21,2025-06-06T19:53:00.000Z,618.462,7272.0,segwyi,,
measurement_1,tag_13,tag_22,2025-06-06T19:54:00.000Z,33.021,4192.0,pyfinrhl,,
measurement_2,tag_11,tag_22,2025-06-06T19:55:00.000Z,,,,616.934,False
measurement_1,tag_11,tag_22,2025-06-06T19:56:00.000Z,990.082,2978.0,bwoetjwa,,
measurement_1,tag_13,tag_22,2025-06-06T19:57:00.000Z,876.7,1099.0,hmtudo,,
measurement_1,tag_12,tag_21,2025-06-06T19:58:00.000Z,743.035,5937.0,vfukolgqwj,,
measurement_1,tag_12,tag_22,2025-06-06T19:59:00.000Z,689.594,7814.0,temsq,,
measurement_1,tag_13,tag_22,2025-06-06T20:00:00.000Z,713.219,7566.0,wyqwn,,
measurement_2,tag_12,tag_21,2025-06-06T20:01:00.000Z,,,,431.771,True
measurement_2,tag_12,tag_21,2025-06-06T20:02:00.000Z,,,,427.663,False
measurement_2,tag_13,tag_22,2025-06-06T20:03:00.000Z,,,,575.728,False
measurement_1,tag_13,tag_22,2025-06-06T20:04:00.000Z,425.833,8519.0,bzwhqmov,,
measurement_1,tag_13,tag_22,2025-06-06T20:05:00.000Z,959.94,5031.0,zbukmftlw,,
measurement_2,tag_13,tag_21,2025-06-06T20:06:00.000Z,,,,556.178,False
measurement_1,tag_11,tag_21,2025-06-06T20:07:00.000Z,481.292,876.0,adjfwir,,
measurement_2,tag_11,tag_21,2025-06-06T20:08:00.000Z,,,,427.433,True
measurement_1,tag_11,tag_21,2025-06-06T20:09:00.000Z,102.335,3999.0,bfwizjh,,
measurement_2,tag_13,tag_21,2025-06-06T20:10:00.000Z,,,,646.891,True
measurement_1,tag_12,tag_22,2025-06-06T20:11:00.000Z,486.071,4166.0,urbyk,,
measurement_1,tag_11,tag_22,2025-06-06T20:12:00.000Z,569.11,1393.0,lckaqd,,
measurement_2,tag_12,tag_22,2025-06-06T20:13:00.000Z,,,,128.141,False
measurement_2,tag_11,tag_22,2025-06-06T20:14:00.000Z,,,,134.094,False
measurement_1,tag_12,tag_21,2025-06-06T20:15:00.000Z,93.02,3471.0,aqiqnxjdk,,
measurement_2,tag_11,tag_22,2025-06-06T20:16:00.000Z,,,,417.462,True
measurement_1,tag_12,tag_21,2025-06-06T20:17:00.000Z,665.665,2061.0,pxzhuczdd,,
measurement_1,tag_13,tag_22,2025-06-06T20:18:00.000Z,599.433,1776.0,zkwyee,,
measurement_2,tag_13,tag_21,2025-06-06T20:19:00.000Z,,,,829.195,False
measurement_1,tag_12,tag_22,2025-06-06T20:20:00.000Z,108.858,3539.0,itwbovxftu,,
measurement_2,tag_12,tag_22,2025-06-06T20:21:00.000Z,,,,903.613,True
measurement_1,tag_11,tag_22,2025-06-06T20:22:00.000Z,524.773,1104.0,rabxhc,,
measurement_2,tag_11,tag_21,2025-06-06T20:23:00.000Z,,,,688.917,False
measurement_1,tag_12,tag_22,2025-06-06T20:24:00.000Z,938.901,3526.0,rtczxjyi,,
measurement_1,tag_12,tag_22,2025-06-06T20:25:00.000Z,83.577,1663.0,kuldknnet,,
measurement_1,tag_13,tag_22,2025-06-06T20:26:00.000Z,13.193,865.0,zdlbs,,
measurement_2,tag_11,tag_22,2025-06-06T20:27:00.000Z,,,,95.97,True
measurement_2,tag_13,tag_21,2025-06-06T20:28:00.000Z,,,,896.181,False
measurement_2,tag_12,tag_21,2025-06-06T20:29:00.000Z,,,,183.288,True
measurement_1,tag_13,tag_22,2025-06-06T20:30:00.000Z,377.139,4983.0,tnpvsezzie,,
measurement_1,tag_13,tag_22,2025-06-06T20:31:00.000Z,244.097,4030.0,qxlopk,,
measurement_1,tag_12,tag_22,2025-06-06T20:32:00.000Z,129.9,4545.0,cuigowz,,
measurement_2,tag_13,tag_21,2025-06-06T20:33:00.000Z,,,,401.925,False
measurement_1,tag_12,tag_21,2025-06-06T20:34:00.000Z,126.054,197.0,fqeeespup,,
measurement_1,tag_13,tag_22,2025-06-06T20:35:00.000Z,999.995,3281.0,jjrqa,,
measurement_2,tag_12,tag_21,2025-06-06T20:36:00.000Z,,,,106.093,True
measurement_1,tag_12,tag_21,2025-06-06T20:37:00.000Z,658.321,3655.0,qsyxueuf,,
measurement_2,tag_12,tag_21,2025-06-06T20:38:00.000Z,,,,884.782,False
measurement_1,tag_11,tag_22,2025-06-06T20:39:00.000Z,756.31,9778.0,wnsraxh,,
measurement_1,tag_11,tag_21,2025-06-06T20:40:00.000Z,377.455,8316.0,qgmanisbj,,
measurement_2,tag_12,tag_21,2025-06-06T20:41:00.000Z,,,,41.945,True
measurement_2,tag_11,tag_22,2025-06-06T20:42:00.000Z,,,,877.379,True
measurement_2,tag_11,tag_21,2025-06-06T20:43:00.000Z,,,,458.144,False
measurement_1,tag_13,tag_21,2025-06-06T20:44:00.000Z,337.768,8949.0,msbvv,,
measurement_2,tag_13,tag_21,2025-06-06T20:45:00.000Z,,,,740.417,True
measurement_2,tag_12,tag_21,2025-06-06T20:46:00.000Z,,,,206.296,False
measurement_2,tag_11,tag_21,2025-06-06T20:47:00.000Z,,,,726.149,False
measurement_2,tag_12,tag_22,2025-06-06T20:48:00.000Z,,,,477.722,False
measurement_1,tag_13,tag_21,2025-06-06T20:49:00.000Z,486.515,6459.0,evttaozkao,,
measurement_2,tag_12,tag_22,2025-06-06T20:50:00.000Z,,,,846.287,True
measurement_1,tag_11,tag_21,2025-06-06T20:51:00.000Z,191.493,3475.0,dgnmoyc,,
measurement_2,tag_13,tag_22,2025-06-06T20:52:00.000Z,,,,975.31,False
measurement_2,tag_13,tag_22,2025-06-06T20:53:00.000Z,,,,769.887,False
measurement_1,tag_13,tag_22,2025-06-06T20:54:00.000Z,956.909,5997.0,wvsokzck,,
measurement_2,tag_11,tag_21,2025-06-06T20:55:00.000Z,,,,959.783,False
measurement_2,tag_12,tag_21,2025-06-06T20:56:00.000Z,,,,314.871,True
measurement_1,tag_11,tag_21,2025-06-06T20:57:00.000Z,855.131,8794.0,pdshb,,
measurement_1,tag_11,tag_21,2025-06-06T20:58:00.000Z,728.594,6368.0,krhyfjpyb,,
measurement_2,tag_12,tag_21,2025-06-06T20:59:00.000Z,,,,118.363,True
measurement_1,tag_11,tag_22,2025-06-06T21:00:00.000Z,467.918,1120.0,kwyowif,,
measurement_1,tag_13,tag_21,2025-06-06T21:01:00.000Z,364.939,239.0,vbcazh,,
measurement_1,tag_11,tag_21,2025-06-06T21:02:00.000Z,915.434,1970.0,mbfomk,,
measurement_1,tag_13,tag_22,2025-06-06T21:03:00.000Z,982.122,3759.0,yntqowkbzx,,
measurement_1,tag_13,tag_22,2025-06-06T21:04:00.000Z,493.871,202.0,xusyn,,
measurement_1,tag_11,tag_22,2025-06-06T21:05:00.000Z,107.259,2457.0,mpacmysaxk,,
measurement_2,tag_11,tag_21,2025-06-06T21:06:00.000Z,,,,806.41,True
measurement_1,tag_11,tag_21,2025-06-06T21:07:00.000Z,180.319,1699.0,glbhexodp,,
measurement_2,tag_11,tag_21,2025-06-06T21:08:00.000Z,,,,407.567,True
measurement_1,tag_11,tag_22,2025-06-06T21:09:00.000Z,584.528,6873.0,ayxbgtcyn,,
measurement_1,tag_13,tag_21,2025-06-06T21:10:00.000Z,668.544,3477.0,wdrkypukw,,
measurement_2,tag_11,tag_22,2025-06-06T21:11:00.000Z,,,,870.598,True
measurement_1,tag_12,tag_22,2025-06-06T21:12:00.000Z,689.569,9103.0,whqshkac,,
measurement_2,tag_13,tag_21,2025-06-06T21:13:00.000Z,,,,451.28,True
measurement_2,tag_11,tag_22,2025-06-06T21:14:00.000Z,,,,887.346,False
measurement_1,tag_12,tag_22,2025-06-06T21:15:00.000Z,336.596,5012.0,aeqlpsqvyq,,
measurement_2,tag_13,tag_22,2025-06-06T21:16:00.000Z,,,,118.498,False
measurement_1,tag_13,tag_22,2025-06-06T21:17:00.000Z,924.241,3163.0,kkxeo,,
measurement_2,tag_11,tag_22,2025-06-06T21:18:00.000Z,,,,960.518,True
measurement_1,tag_11,tag_22,2025-06-06T21:19:00.000Z,363.088,9534.0,dwumm,,
measurement_1,tag_11,tag_21,2025-06-06T21:20:00.000Z,582.115,3744.0,fdajal,,
measurement_1,tag_13,tag_21,2025-06-06T21:21:00.000Z,484.36,7456.0,hqlfkzuflx,,
measurement_1,tag_13,tag_22,2025-06-06T21:22:00.000Z,981.881,8983.0,mkpfxmjmji,,
measurement_2,tag_13,tag_22,2025-06-06T21:23:00.000Z,,,,794.297,True
measurement_2,tag_13,tag_21,2025-06-06T21:24:00.000Z,,,,665.361,True
measurement_2,tag_12,tag_21,2025-06-06T21:25:00.000Z,,,,348.293,False
measurement_2,tag_11,tag_22,2025-06-06T21:26:00.000Z,,,,913.969,True
measurement_2,tag_12,tag_22,2025-06-06T21:27:00.000Z,,,,965.557,True
measurement_2,tag_11,tag_21,2025-06-06T21:28:00.000Z,,,,297.733,False
measurement_1,tag_12,tag_22,2025-06-06T21:29:00.000Z,732.579,6585.0,eybhor,,
measurement_1,tag_11,tag_22,2025-06-06T21:30:00.000Z,504.278,5950.0,mcrftcfh,,
measurement_2,tag_12,tag_22,2025-06-06T21:31:00.000Z,,,,700.691,True
measurement_2,tag_12,tag_22,2025-06-06T21:32:00.000Z,,,,756.231,True
measurement_2,tag_12,tag_21,2025-06-06T21:33:00.000Z,,,,778.09,False
measurement_2,tag_13,tag_21,2025-06-06T21:34:00.000Z,,,,738.415,True
measurement_1,tag_11,tag_22,2025-06-06T21:35:00.000Z,623.232,1981.0,ofzdzx,,
measurement_2,tag_13,tag_22,2025-06-06T21:36:00.000Z,,,,708.357,True
measurement_2,tag_11,tag_21,2025-06-06T21:37:00.000Z,,,,380.639,False
measurement_1,tag_13,tag_22,2025-06-06T21:38:00.000Z,992.966,3643.0,vmcsyp,,
measurement_2,tag_12,tag_21,2025-06-06T21:39:00.000Z,,,,443.484,False
measurement_1,tag_11,tag_22,2025-06-06T21:40:00.000Z,331.531,6090.0,dpxyslvtu,,
measurement_1,tag_11,tag_22,2025-06-06T21:41:00.000Z,397.103,6051.0,sggvaqo,,
measurement_2,tag_13,tag_21,2025-06-06T21:42:00.000Z,,,,393.087,True
measurement_1,tag_13,tag_22,2025-06-06T21:43:00.000Z,473.277,5602.0,ordki,,
measurement_1,tag_11,tag_22,2025-06-06T21:44:00.000Z,801.391,6127.0,gxwwqqpqs,,
measurement_1,tag_13,tag_21,2025-06-06T21:45:00.000Z,734.254,3393.0,hxmkgmul,,
measurement_1,tag_11,tag_21,2025-06-06T21:46:00.000Z,845.111,1003.0,syuolyob,,
measurement_1,tag_13,tag_21,2025-06-06T21:47:00.000Z,276.734,8636.0,adyoqc,,
measurement_2,tag_13,tag_21,2025-06-06T21:48:00.000Z,,,,528.531,True
measurement_2,tag_13,tag_21,2025-06-06T21:49:00.000Z,,,,406.353,True
measurement_2,tag_13,tag_22,2025-06-06T21:50:00.000Z,,,,350.57,True
measurement_2,tag_13,tag_22,2025-06-06T21:51:00.000Z,,,,680.76,False
measurement_1,tag_11,tag_21,2025-06-06T21:52:00.000Z,927.049,3719.0,pfzsef,,
measurement_1,tag_13,tag_21,2025-06-06T21:53:00.000Z,355.004,19.0,zcmwdzq,,
measurement_2,tag_13,tag_22,2025-06-06T21:54:00.000Z,,,,804.342,True
measurement_1,tag_13,tag_21,2025-06-06T21:55:00.000Z,646.023,5824.0,trwcrxiyw,,
measurement_1,tag_13,tag_21,2025-06-06T21:56:00.000Z,560.84,6972.0,ltqgtwjfx,,
measurement_1,tag_11,tag_21,2025-06-06T21:57:00.000Z,707.759,8319.0,iuorwa,,
measurement_1,tag_13,tag_22,2025-06-06T21:58:00.000Z,724.823,6781.0,nfxcp,,
measurement_2,tag_11,tag_21,2025-06-06T21:59:00.000Z,,,,121.644,True
measurement_1,tag_12,tag_21,2025-06-06T22:00:00.000Z,977.694,7792.0,idaewrlkio,,
measurement_1,tag_12,tag_22,2025-06-06T22:01:00.000Z,186.622,7248.0,gapvm,,
measurement_1,tag_13,tag_22,2025-06-06T22:02:00.000Z,828.351,6599.0,jygeczl,,
measurement_2,tag_11,tag_22,2025-06-06T22:03:00.000Z,,,,702.883,False
measurement_2,tag_13,tag_22,2025-06-06T22:04:00.000Z,,,,345.273,False
measurement_1,tag_11,tag_22,2025-06-06T22:05:00.000Z,18.468,1033.0,nmspra,,
measurement_1,tag_13,tag_22,2025-06-06T22:06:00.000Z,949.51,3577.0,fukmkvtj,,
measurement_1,tag_11,tag_21,2025-06-06T22:07:00.000Z,549.138,8833.0,czlbkr,,
measurement_2,tag_12,tag_21,2025-06-06T22:08:00.000Z,,,,746.719,True
measurement_1,tag_12,tag_21,2025-06-06T22:09:00.000Z,746.491,7406.0,aevncwbk,,
measurement_1,tag_12,tag_22,2025-06-06T22:10:00.000Z,990.047,9252.0,xjhwhu,,
measurement_2,tag_12,tag_21,2025-06-06T22:11:00.000Z,,,,542.661,True
measurement_2,tag_11,tag_21,2025-06-06T22:12:00.000Z,,,,660.577,True
measurement_2,tag_12,tag_22,2025-06-06T22:13:00.000Z,,,,954.143,False
measurement_2,tag_12,tag_22,2025-06-06T22:14:00.000Z,,,,344.913,True
measurement_1,tag_12,tag_22,2025-06-06T22:15:00.000Z,34.846,4385.0,xeeturtui,,
measurement_2,tag_13,tag_21,2025-06-06T22:16:00.000Z,,,,347.988,True
measurement_2,tag_13,tag_21,2025-06-06T22:17:00.000Z,,,,451.315,False
measurement_1,tag_13,tag_21,2025-06-06T22:18:00.000Z,570.268,7900.0,tvwfiegyep,,
measurement_2,tag_12,tag_22,2025-06-06T22:19:00.000Z,,,,118.329,True
measurement_1,tag_11,tag_22,2025-06-06T22:20:00.000Z,659.474,2381.0,dtgti,,
measurement_1,tag_12,tag_21,2025-06-06T22:21:00.000Z,322.825,3498.0,eewnopxwzv,,
measurement_2,tag_13,tag_22,2025-06-06T22:22:00.000Z,,,,159.256,False
measurement_1,tag_11,tag_22,2025-06-06T22:23:00.000Z,334.223,3516.0,ljtigp,,
measurement_1,tag_11,tag_22,2025-06-06T22:24:00.000Z,875.079,2031.0,qvaeanedn,,
measurement_2,tag_11,tag_22,2025-06-06T22:25:00.000Z,,,,667.383,False
measurement_1,tag_12,tag_21,2025-06-06T22:26:00.000Z,711.218,6290.0,rhglx,,
measurement_1,tag_12,tag_22,2025-06-06T22:27:00.000Z,193.518,8255.0,hxlciq,,
measurement_2,tag_12,tag_21,2025-06-06T22:28:00.000Z,,,,374.618,True
measurement_2,tag_13,tag_21,2025-06-06T22:29:00.000Z,,,,578.975,False
measurement_2,tag_11,tag_22,2025-06-06T22:30:00.000Z,,,,908.169,False
measurement_1,tag_11,tag_21,2025-06-06T22:31:00.000Z,155.881,9145.0,dxkcbuyut,,
measurement_1,tag_13,tag_22,2025-06-06T22:32:00.000Z,450.399,6405.0,pxuzzl,,
measurement_1,tag_12,tag_22,2025-06-06T22:33:00.000Z,382.814,1381.0,nqcpkrjbxl,,
